Image,Spiral Bands,Eye of Typhoon,Cloud Density,Cloud Temperature,Rainbands,Wind Field,Symmetry,Color Gradients,Brightness and Contrast,Surrounding Environment
img1.tiff,23091.113240559895,28940.0,1.0,23091.113240559895,23091.113240559895,0.44583275285359114,19230.744520399305,31845.14395670148,4472.918597813749,0.09997491581800289
img10.jpg,169.0860481262207,117.0,0.9999237060546875,169.0860481262207,37.31761805216471,0.45924889196586716,53.46126937866211,0.0,57.00561796953754,0.33370861113902184
img2.tiff,25020.23071967231,26408.0,1.0,25020.23071967231,25020.23071967231,0.14286681792194078,6016.919765896268,36547.92207218233,1080.3568388810197,0.6508884729488529
img3.tiff,8958.54701063368,8856.0,1.0,8958.54701063368,8958.54701063368,0.056411579027100256,14168.390299479166,32239.573800587466,606.7558928782612,0.7219987722668247
img5.tiff,12201.89498562283,11603.0,1.0,12201.89498562283,12201.89498562283,0.9385527090157502,22294.937995062934,32037.512490480854,852.747452042758,0.0007787658410143283
img6.jpg,212.2619857788086,191.0,0.9999923706054688,212.2619857788086,31.84023666381836,0.9922115592912175,53.37938690185547,0.0,41.100948516810256,0.6174815096277165
