Spiral Bands,Eye of the Typhoon,Cloud Density and Structure,Cloud Temperature (Infrared Imagery),Rainbands,Wind Field Patterns,Symmetry,Color Gradients (Visible and Enhanced Imagery),Brightness and Contrast (Lightning Activity),Surrounding Environmental Features,Label
0.60333,0.27058825,0.6634048150510204,0.60333,0.010115427,0.7076073559606548,0.11771341,0.0,0.2328807,0.2483833475718833,1
0.68617886,0.45490196,0.8209502551020408,0.68617904,0.011392343,0.6715128430337242,0.12130937,0.0,0.21260779,0.8208530800420275,1
0.70379096,0.6627451,0.8035714285714286,0.70379096,0.011973409,0.26392249467648776,0.12664378,0.0,0.23053971,0.9568927273933584,1
0.71730673,0.80784315,0.8104073660714286,0.7173067,0.008147816,0.20877549730268408,0.094262324,0.0,0.22355431,0.7323623053380232,1
0.7395863,0.09019608,0.8184789540816326,0.7395862,0.012250473,0.9983370561355079,0.14384417,0.0,0.23544215,0.830936421018632,1
0.78371614,0.68235296,0.9111726721938775,0.78371614,0.0073393933,0.23948986248016602,0.07857018,0.0,0.16867775,0.9054909466001373,1
0.64110863,0.654902,0.6924426020408163,0.6411087,0.011991098,0.8517116987131916,0.1147423,0.0,0.23776756,0.9532530852862704,1
0.6655881,0.61960787,0.7712252869897959,0.6655882,0.0087180715,0.8701095184220865,0.109474584,0.0,0.19791985,0.6538250270809052,1
0.7362482,0.07058824,0.8245974170918368,0.7362481,0.0112122195,0.9613741603838455,0.1170161,0.0,0.21820344,0.7996754844420895,1
0.73500824,0.7254903,0.8747807716836735,0.73500836,0.0095672645,0.8891421206151541,0.08854472,0.0,0.18693209,0.8939310764197759,1
0.6869225,0.7372549,0.8602120535714286,0.6869225,0.009842271,0.8224905803912054,0.09485379,0.0,0.17159471,0.7025843295605623,1
0.6759712,0.7921569,0.7547831632653061,0.6759713,0.009772112,0.9870225409046072,0.12568037,0.0,0.24227586,0.3239243441407297,1
0.67040044,0.7254903,0.7704679528061225,0.67040044,0.011976743,0.7857101222383126,0.13713351,0.0,0.20420739,0.10555229352662743,1
0.6361655,0.87058824,0.7042610012755102,0.6361655,0.008334115,0.8183947805900891,0.15430899,0.0,0.26877984,0.8088682756649893,1
0.79543567,0.7176471,0.9619339923469388,0.79543567,0.0068942164,0.26579072569315176,0.05353219,0.0,0.13789526,0.31675358800419195,1
0.69598114,0.2901961,0.7808713329081632,0.69598114,0.0128013175,0.476982921106772,0.10866275,0.0,0.23324226,0.03976158100982263,1
0.64241,0.9098039,0.6721938775510204,0.64241004,0.009658889,0.6450286358087747,0.1124571,0.0,0.261282,0.8401531474865424,1
0.66018695,0.78431374,0.8084741709183674,0.66018695,0.009721206,0.6436405600169728,0.0648078,0.0,0.1782161,0.026444138677181872,1
0.7830384,0.043137256,0.8911033163265306,0.7830384,0.011652943,0.1560264239510487,0.103022605,0.0,0.19716983,0.29577852889168654,1
0.84282094,0.87058824,0.9923867984693877,0.842821,0.00713538,0.9055385928086543,0.0525228,0.0,0.12515183,0.4216110284018948,1
0.663977,0.8666666,0.7687739158163265,0.66397697,0.00888186,0.35193460275150323,0.12182638,0.0,0.22688453,0.7703275808533318,1
0.8799031,0.9254902,0.9786152742346939,0.8799031,0.006025874,0.772945623546805,0.053606514,0.0,0.1186096,0.5677422055333549,1
0.8747568,0.9372549,0.9537029655612245,0.8747568,0.008436499,0.830381298163008,0.07832648,0.0,0.15612288,0.758057128766402,1
0.67141384,0.59607846,0.8198740433673469,0.6714138,0.008612143,0.726733513913539,0.07800644,0.0,0.19652069,0.38332360137016686,1
0.70493877,0.89411765,0.8129583864795918,0.7049387,0.006232337,0.6956122428879236,0.075492226,0.0,0.22014312,0.1846739550873462,1
0.63382524,0.50980395,0.7401945153061225,0.63382524,0.006871916,0.9890134924918935,0.09799905,0.0,0.20887053,0.7579005286209167,1
0.63444054,0.20784314,0.7265824298469388,0.63444054,0.010652595,0.4256666197678671,0.13551952,0.0,0.22770861,0.45482629289354637,1
0.64169604,0.7254903,0.7842394770408163,0.64169604,0.012061673,0.2833944333309486,0.100212894,0.0,0.17986324,0.6227048323533508,1
0.87092716,0.9098039,0.9642857142857143,0.87092704,0.007185843,0.06897851603178073,0.04934497,0.0,0.12663175,0.15840322689821784,1
0.6029945,0.8156863,0.6990593112244898,0.6029945,0.008953008,0.816075476685698,0.10986458,0.0,0.23146315,0.6939199147099953,1
0.69370705,0.8039215,0.8203922193877551,0.69370705,0.009153557,0.1395400469716609,0.13091548,0.0,0.2203888,0.7623328230665263,1
0.7212037,0.85882354,0.8267099808673469,0.72120374,0.012425517,0.15532459295292278,0.13559823,0.0,0.2157768,0.5660001199147483,1
0.7626106,0.83137256,0.9429807079081632,0.7626107,0.008563634,0.5724867942012444,0.06634709,0.0,0.1333394,0.6796716841650268,1
0.704765,0.7098039,0.8307756696428571,0.7047649,0.0098024625,0.9594116252795337,0.10103158,0.0,0.19408655,0.9170430410396829,1
0.7135366,0.6392157,0.8247369260204082,0.7135366,0.008952408,0.4562992921393262,0.14263761,0.0,0.22310473,0.9165074641269021,1
0.68856126,0.54509807,0.8884327168367347,0.68856126,0.009687468,0.7880306303551022,0.080306426,0.0,0.1501073,0.5354525194215594,1
0.86791307,0.627451,0.9626514668367347,0.86791325,0.0071240477,0.7751410852409117,0.072228655,0.0,0.14617702,0.07863285117198504,1
0.68654954,0.8627451,0.7832828443877551,0.6865495,0.007270487,0.42143803571679084,0.11348712,0.0,0.236746,0.9122600366737126,1
0.6135458,0.25882354,0.7036631058673469,0.6135458,0.009325031,0.975015658468776,0.13304916,0.0,0.24166726,0.34956933654274236,1
0.6431509,0.43529412,0.7277184311224489,0.6431509,0.007319073,0.9657346268326987,0.06946897,0.0,0.20879588,0.6921908562303059,1
0.7225988,0.79607844,0.8440489477040817,0.7225988,0.009831093,0.01989764791447668,0.119269185,0.0,0.21335524,0.6960822117326603,1
0.66424173,0.827451,0.7818478954081632,0.66424173,0.0063158856,0.1617831621453929,0.10375235,0.0,0.20994245,0.4924102951107632,1
0.7358095,0.8901961,0.8268694196428571,0.7358095,0.010538643,0.45230945856598614,0.08193097,0.0,0.22592802,0.27011168208574665,1
0.68131226,0.79607844,0.7041812818877551,0.68131226,0.0072954968,0.14410845287164253,0.18931384,0.0,0.29052928,0.3142630962398516,1
0.70252424,0.85882354,0.8045081313775511,0.7025242,0.010478984,0.1752880220646693,0.09160156,0.0,0.23897418,0.8963278262270566,1
0.7826907,0.23529412,0.9148796237244898,0.7826907,0.009951585,0.4103604508122226,0.107035704,0.0,0.18646306,0.5053586893385388,1
0.8202953,0.65882355,0.9126474808673469,0.8202953,0.010507197,0.05261462468593103,0.10037647,0.0,0.19227734,0.2082917580869723,1
0.8043348,0.91764706,0.8803013392857143,0.80433476,0.007428961,0.38260933614054904,0.05860508,0.0,0.21933593,0.2406950539409065,1
0.7628051,0.8901961,0.851203762755102,0.7628051,0.011420818,0.0020963912535353346,0.11690402,0.0,0.21993257,0.06078333551258508,1
0.7680254,0.18431373,0.8544921875,0.7680254,0.012015119,0.7379549371509551,0.13656236,0.0,0.23034644,0.8191255835823031,1
0.6821709,0.56078434,0.7768056441326531,0.68217087,0.013074083,0.45958069901941956,0.15369296,0.0,0.23773335,0.9266276775141135,1
0.6316416,0.50980395,0.7108577806122449,0.63164157,0.009228822,0.7494905419649012,0.15360425,0.0,0.223378,0.9081788455662313,1
0.6390414,0.5176471,0.7457150829081632,0.6390415,0.008554334,0.7656759947429925,0.13212362,0.0,0.23589991,0.4655591836063011,1
0.7548482,0.65882355,0.9039779974489796,0.75484806,0.0093502235,0.4923598806823899,0.11961401,0.0,0.19275519,0.0364911074663109,1
0.7541583,0.7647059,0.9675542091836735,0.7541583,0.006768879,0.7097983560887655,0.063353226,0.0,0.14408535,0.7716136445401183,1
0.7449135,0.43137255,0.8914819834183674,0.7449135,0.008605526,0.6584848632851641,0.13363402,0.0,0.19464901,0.8166770082238853,1
0.7366661,0.7921569,0.872688137755102,0.73666614,0.008236315,0.5234096149280828,0.08609755,0.0,0.16963004,0.906208711364491,1
0.6018075,0.79607844,0.7077487244897959,0.6018076,0.008440381,0.5708487837175283,0.10602984,0.0,0.19816628,0.9969721146265395,1
0.8032124,0.8901961,0.8988759566326531,0.80321246,0.0075873835,0.5878785105632793,0.078571044,0.0,0.18734132,0.14328168627299964,1
0.6649653,0.84313726,0.7433035714285714,0.66496533,0.014750041,0.3584225406030238,0.15262572,0.0,0.23279758,0.2201804558696926,1
0.7143736,0.14901961,0.7872488839285714,0.7143735,0.011275163,0.3162562063258657,0.13158171,0.0,0.24217412,0.20482411888377727,1
0.64864916,0.5686275,0.7364477040816326,0.64864916,0.011503169,0.39246665978376805,0.11749779,0.0,0.21744417,0.32393467172514145,1
0.73640984,0.47843137,0.8933553890306123,0.7364098,0.00868415,0.086181083771252,0.12213424,0.0,0.17049819,0.11877941738846753,1
0.7009609,0.16862746,0.7982501594387755,0.700961,0.009986024,0.3991542328421459,0.113582544,0.0,0.21409862,0.05793205515402533,1
0.7716414,0.8235294,0.9352479272959183,0.77164143,0.009013188,0.05574110824668377,0.06755116,0.0,0.14995062,0.563557307061611,1
0.78519624,0.8235294,0.9132653061224489,0.78519624,0.007697636,0.10355431643623347,0.10413946,0.0,0.19079107,0.4851929253657542,1
0.7016826,0.59607846,0.8720304528061225,0.7016827,0.010094897,0.4479883471750401,0.12292722,0.0,0.18997306,0.5227533013910326,1
0.7732694,0.9372549,0.8821348852040817,0.77326936,0.011145733,0.3958372142767582,0.102882795,0.0,0.20065542,0.05566842242317427,1
0.742529,0.7372549,0.8782286352040817,0.74252886,0.010068819,0.12439763726346276,0.11105779,0.0,0.1870615,0.28686533804685,1
0.62064093,0.44705883,0.7862723214285714,0.620641,0.011084904,0.4177551285109692,0.108001016,0.0,0.18664865,0.2745622703327847,1
0.57999754,0.5019608,0.6374162946428571,0.57999754,0.01539173,0.9694189313112042,0.11367087,0.0,0.19161412,0.9840283419339875,1
0.6672325,0.67843133,0.8103077168367347,0.6672325,0.011295169,0.37205938470063726,0.104459755,0.0,0.18409616,0.38844548043505767,1
0.8504074,0.2784314,0.9561742665816326,0.85040724,0.00840964,0.0797122636509544,0.0671664,0.0,0.15442625,0.3375938514432949,1
0.7743893,0.65882355,0.8724689094387755,0.7743894,0.009307082,0.9142015697766437,0.0898729,0.0,0.20281483,0.1458564810541949,1
0.76641506,0.20784314,0.8464604591836735,0.76641506,0.010345805,0.34660709543362767,0.10330976,0.0,0.2308972,0.8995989419214485,1
0.69922,0.3882353,0.8139150191326531,0.69922006,0.0071306117,0.3992039132817543,0.08686693,0.0,0.22346263,0.6972543112855084,1
0.85225177,0.79607844,0.9609972895408163,0.8522518,0.009782558,0.8379369013825589,0.07741651,0.0,0.14978823,0.5135234633494408,1
0.75633234,0.78431374,0.9255620216836735,0.7563324,0.009778572,0.19343975844369343,0.09123415,0.0,0.14798245,0.726020893037237,1
0.71839064,0.68235296,0.8553292410714286,0.7183906,0.0110222995,0.7494308871967971,0.099441335,0.0,0.19581822,0.11409440148192784,1
0.79441357,0.89803916,0.9116310586734694,0.79441357,0.0072760354,0.5409676611858995,0.05572729,0.0,0.1780493,0.4069042237723761,1
0.73614097,0.9294117,0.8838887117346939,0.73614085,0.01234611,0.3400284413260325,0.10093185,0.0,0.18947464,0.03931293356284438,1
0.72338504,0.79607844,0.9061902104591837,0.7233849,0.00743425,0.42641915211814563,0.08030118,0.0,0.1465586,0.30500914097793197,1
0.79375094,0.8392157,0.9124083227040817,0.79375094,0.009542646,0.5596606652492129,0.09655456,0.0,0.1774397,0.9953984961552136,1
0.78780085,0.9254902,0.8656130420918368,0.78780097,0.009799858,0.7316216463325624,0.065895565,0.0,0.20535828,0.320281123001101,1
0.7352154,0.61960787,0.8750398596938775,0.73521537,0.011572519,0.8906996808067461,0.10528923,0.0,0.18523848,0.03653042801247908,1
0.7118332,0.3529412,0.8556082589285714,0.7118332,0.011671075,0.6908175021460468,0.07661893,0.0,0.19043855,0.060463362624113115,1
0.7113904,0.84313726,0.852897799744898,0.71139044,0.010021509,0.41398166937131053,0.089642964,0.0,0.187986,0.20072506397191725,1
0.65214634,0.62352943,0.7502989477040817,0.65214634,0.008364178,0.04107947135772949,0.10059024,0.0,0.2097107,0.14140889043430893,1
0.6514131,0.74509805,0.7520727040816326,0.65141314,0.012526443,0.21812921951279585,0.11939292,0.0,0.19137108,0.4603288899102468,1
0.7017017,0.56078434,0.8381297831632653,0.7017017,0.012445994,0.573826311993158,0.094928354,0.0,0.17874566,0.09996233061406379,1
0.68982875,0.7921569,0.8245376275510204,0.68982875,0.010964256,0.5553765109090191,0.09619082,0.0,0.19627573,0.467454893646122,1
0.77928674,0.8392157,0.9309630102040817,0.7792868,0.007813125,0.5180727278845387,0.08552046,0.0,0.1602949,0.4281251012336784,1
0.7061546,0.64705884,0.7591079400510204,0.70615464,0.01309873,0.7882413203123148,0.1418165,0.0,0.24638791,0.5110254526681083,1
0.76061994,0.14509805,0.8522999043367347,0.7606199,0.012103148,0.8998067776279889,0.11107146,0.0,0.22268265,0.19267112955647892,1
0.7347552,0.8862745,0.8203125,0.7347552,0.009289914,0.90308560507847,0.11849254,0.0,0.20756082,0.3295086938854369,1
0.6767978,0.74509805,0.8223652742346939,0.67679787,0.012212932,0.05726532682977281,0.09417603,0.0,0.18415247,0.9252471546236066,1
0.71380675,0.83529407,0.8172831632653061,0.71380687,0.010576547,0.41687211291624016,0.12876235,0.0,0.2128839,0.3658892465663467,1
0.77177906,0.827451,0.916015625,0.77177906,0.008826265,0.46482594778690867,0.0799011,0.0,0.15594377,0.32119126230144657,1
0.76441985,0.80784315,0.8660116390306123,0.7644197,0.010000302,0.013543822358821456,0.1289923,0.0,0.21964017,0.39753755592542517,1
0.80784786,0.8235294,0.9779974489795918,0.80784786,0.006448595,0.7402228379419189,0.056662664,0.0,0.12178813,0.8097258214049389,1
0.6912489,0.68235296,0.7609414859693877,0.6912489,0.012340326,0.43934573957555845,0.130397,0.0,0.23778059,0.5938267507411213,1
0.6999308,0.47843137,0.7834223533163265,0.6999308,0.010308029,0.06457848085207407,0.13475282,0.0,0.21306859,0.9279181771196393,1
0.7261534,0.7490196,0.8389668367346939,0.7261534,0.0060728192,0.6533924811096372,0.105917595,0.0,0.18863806,0.4901032389558202,1
0.5898613,0.6117647,0.6485969387755102,0.5898613,0.009669389,0.2186508864311335,0.12687106,0.0,0.25761023,0.07710030170233095,1
0.7342179,0.9411765,0.8170440051020408,0.73421794,0.008651924,0.04105031910726897,0.08995442,0.0,0.22232936,0.6965536114780566,1
0.79835004,0.84705883,0.8780492665816326,0.79835,0.0060831886,0.4826438487392848,0.11134141,0.0,0.19246072,0.6444455950027319,1
0.8409501,0.8745098,0.9668965242346939,0.8409501,0.0055407835,0.1959891994405586,0.05446233,0.0,0.14265805,0.014425232771900665,1
0.8207466,0.9372549,0.906867825255102,0.82074654,0.008299648,0.10602366386059359,0.103794016,0.0,0.18874863,0.7913651442140569,1
0.85070926,0.30980393,0.9715003188775511,0.8507093,0.008717054,0.6625918710761286,0.05920477,0.0,0.12339385,0.8125583564742892,1
0.7840798,0.78039217,0.912727200255102,0.7840799,0.010107585,0.9581162662084155,0.083445325,0.0,0.19188327,0.04253580512474797,1
0.7857248,0.62352943,0.9115114795918368,0.78572476,0.0076273736,0.41099973917268773,0.084715456,0.0,0.18115109,0.7313625286259602,1
0.67251354,0.52156866,0.759765625,0.67251354,0.01177841,0.8293490928669818,0.1393434,0.0,0.2267428,0.9355326299188222,1
0.6974433,0.5019608,0.8121213329081632,0.69744337,0.009522219,0.2918243381430373,0.13506715,0.0,0.2133358,0.01070749316954167,1
0.7826167,0.7372549,0.8838488520408163,0.7826167,0.010331502,0.618044031077426,0.10682968,0.0,0.20503454,0.0018874516897959825,1
0.690194,0.78039217,0.8137555803571429,0.69019395,0.008017321,0.21745685610327414,0.1269872,0.0,0.20101054,0.000824839376104114,1
0.6952852,0.38039216,0.8146125637755102,0.69528514,0.012363018,0.7755695109825366,0.114842966,0.0,0.20579924,0.49346820686167836,1
0.7815058,0.8392157,0.9189253826530612,0.7815058,0.009561768,0.19811410246519678,0.09439861,0.0,0.15965463,0.3114747577075978,1
0.74177086,0.84313726,0.8833306760204082,0.7417709,0.011565902,0.2601603775757899,0.09537041,0.0,0.17451781,0.2435065951909916,1
0.63180155,0.11764706,0.7505181760204082,0.6318016,0.012433229,0.9765353101632027,0.13486777,0.0,0.2101086,0.5488939800791308,1
0.74106073,0.44313726,0.8157087053571429,0.74106085,0.010251522,0.017698072855846236,0.1147423,0.0,0.23366873,0.45683258737782706,1
0.72000504,0.7254903,0.8265704719387755,0.72000504,0.008514317,0.2453433666725816,0.12039784,0.0,0.20607798,0.014339910281733537,1
0.7605818,0.9098039,0.8653340242346939,0.76058185,0.0066926507,0.595343343014504,0.08521847,0.0,0.21908781,0.028113559615760897,1
0.6680738,0.67843133,0.8069395727040817,0.6680738,0.012375496,0.7314972847306612,0.10584553,0.0,0.19235416,0.900371796127282,1
0.73048043,0.8901961,0.8320711096938775,0.7304805,0.0078088264,0.7820302647624824,0.11941847,0.0,0.21853827,0.8190426674524893,1
0.785052,0.64705884,0.9307437818877551,0.7850521,0.009764478,0.26276607318536216,0.085242145,0.0,0.1671602,0.9122442370751184,1
0.5591119,0.3372549,0.5915577168367347,0.5591119,0.011249423,0.8914065729814572,0.13856691,0.0,0.24242464,0.9398621282911692,1
0.69869363,0.80784315,0.8328683035714286,0.69869363,0.0065859677,0.5269122973250616,0.087541334,0.0,0.19181783,0.40173114773371155,1
0.72693455,0.5921569,0.8197544642857143,0.7269346,0.008317468,0.8974512742594022,0.11884667,0.0,0.21326181,0.0527202766948065,1
0.61003256,0.60784316,0.7159797512755102,0.61003256,0.010407419,0.7273158067572674,0.10787947,0.0,0.26999375,0.5636658800429831,1
0.76095986,0.8196079,0.8649154974489796,0.7609599,0.008189578,0.1384499402679885,0.09442464,0.0,0.20400435,0.41139440860089926,1
0.6536486,0.67058825,0.7594866071428571,0.65364856,0.008014561,0.9629222125169921,0.10052185,0.0,0.24111912,0.668621796133269,1
0.7875869,0.8196079,0.8993542729591837,0.7875869,0.008290816,0.5598997725653518,0.10817468,0.0,0.18467642,0.84882862725605,1
0.79974216,0.882353,0.9094188456632653,0.7997422,0.008909918,0.08032626418547328,0.111171566,0.0,0.19159383,0.097954543121204,1
0.7545669,0.84705883,0.8975406568877551,0.7545668,0.0061389916,0.7884093887107749,0.072870396,0.0,0.20541403,0.9315912560497709,1
0.7614222,0.09019608,0.8721301020408163,0.7614222,0.0122493785,0.11432472603794186,0.08903936,0.0,0.20080248,0.11212048679237563,1
0.825691,0.6509804,0.938117825255102,0.82569104,0.008288654,0.762606676774547,0.06495606,0.0,0.16870537,0.6604954580447406,1
0.833312,0.972549,0.9455715880102041,0.833312,0.010185168,0.1561522005212067,0.08070572,0.0,0.1560002,0.16658721664092857,1
0.5929382,0.83137256,0.6564094387755102,0.5929382,0.009151473,0.07167791188457973,0.1328909,0.0,0.25591373,0.38498550107898244,1
0.73687816,0.46666667,0.8861607142857143,0.73687804,0.009726156,0.4739933304770555,0.08436148,0.0,0.17447558,0.2321153515056621,1
0.71830845,0.63529414,0.8235012755102041,0.7183085,0.010522569,0.16399672026447043,0.10702531,0.0,0.21258806,0.3601504860885698,1
0.69417065,0.78039217,0.8363958864795918,0.6941707,0.009552232,0.646283009969189,0.09493298,0.0,0.17510873,0.46772805496277803,1
0.6661993,0.49411765,0.8265505420918368,0.66619927,0.008659688,0.6266653105472356,0.10368694,0.0,0.1711595,0.4806822197954346,1
0.77377,0.7098039,0.8617067920918368,0.77377,0.010071476,0.7326772217696318,0.0975165,0.0,0.21030915,0.9709018881945503,1
0.8285187,0.89803916,0.9636080994897959,0.8285187,0.009423742,0.21688254637926774,0.0653892,0.0,0.13762571,0.5355721993208591,1
0.8334704,0.83529407,0.9056122448979592,0.83347046,0.00916898,0.7340964976122527,0.10600413,0.0,0.20452884,0.31421755375961624,1
0.8082665,0.76862746,0.9483019770408163,0.8082665,0.0070098876,0.2652070394436169,0.07314785,0.0,0.1431432,0.7417497970216822,1
0.68757474,0.7607843,0.8311742665816326,0.68757486,0.011724663,0.7371474929321332,0.13131447,0.0,0.20682733,0.06193960094955864,1
0.68520886,0.45882353,0.8281050701530612,0.6852088,0.007127147,0.7566103232693031,0.09537432,0.0,0.1930721,0.9648611036147186,1
0.72134864,0.7294118,0.8449457908163265,0.7213486,0.0105054,0.24693154430511555,0.10630244,0.0,0.19358315,0.12090648135547444,1
0.6505554,0.58431375,0.7455157844387755,0.65055543,0.009548193,0.6336558645767503,0.09063297,0.0,0.21184246,0.35247573649687713,1
0.8042252,0.69803923,0.9516302614795918,0.80422515,0.0070396904,0.2677208863022711,0.1007002,0.0,0.15637314,0.906781571828913,1
0.6809179,0.83529407,0.7782007334183674,0.680918,0.008561733,0.3938152106063054,0.10198227,0.0,0.19212866,0.8006413161121695,1
0.68179923,0.7254903,0.8194953762755102,0.68179923,0.0116852205,0.5120697933256834,0.12031774,0.0,0.2102132,0.30076835676445723,1
0.6495719,0.54901963,0.6936383928571429,0.64957184,0.008821628,0.9679701394557885,0.07819424,0.0,0.22693433,0.8681061752490128,1
0.72532654,0.5019608,0.9023836096938775,0.72532654,0.011265209,0.630084471073111,0.09192349,0.0,0.16576923,0.8337587206554194,1
0.6378463,0.8039215,0.7734972895408163,0.6378463,0.009561272,0.40896288736038955,0.09308121,0.0,0.18827331,0.7032535953621895,1
0.5725327,0.32156864,0.6184430803571429,0.5725327,0.007847253,0.5117210638456093,0.10300956,0.0,0.23028511,0.44298746040236225,1
0.74485475,0.19215687,0.8144929846938775,0.74485475,0.006337118,0.5122903184950287,0.10052232,0.0,0.22473118,0.49160046406278235,1
0.7552291,0.627451,0.904655612244898,0.7552291,0.010274917,0.4464411005897764,0.06650973,0.0,0.17481941,0.4870766912524992,1
0.7145225,0.7176471,0.8084542410714286,0.7145224,0.005808547,0.44229238518387604,0.070288666,0.0,0.23135892,0.21239519083738945,1
0.7792311,0.6392157,0.9052933673469388,0.7792312,0.008295688,0.45821677422236584,0.06530369,0.0,0.18438222,0.097397727918628,1
0.83078104,0.9294117,0.9087611607142857,0.83078104,0.009762681,0.5824420943100068,0.10197406,0.0,0.19484638,0.7678502371220202,1
0.5906884,0.54901963,0.6790098852040817,0.5906884,0.008162639,0.1656625665004834,0.12381163,0.0,0.24797668,0.29634343970510724,1
0.7472674,0.84705883,0.8783681441326531,0.74726737,0.0087253135,0.874445216796495,0.088138774,0.0,0.18975167,0.8453596223413136,1
0.54554296,0.5921569,0.6335100446428571,0.5455429,0.011441973,0.26312488155852676,0.112549245,0.0,0.1790774,0.08007027604849826,1
0.7093697,0.8392157,0.8745017538265306,0.70936984,0.007314905,0.09124909127979908,0.08641245,0.0,0.17855135,0.31667941966881563,1
0.7350062,0.8784314,0.8656329719387755,0.73500615,0.008659661,0.3837455346297707,0.094489515,0.0,0.19147721,0.8910138250015469,1
0.67395663,0.22352941,0.7335180165816326,0.6739566,0.011393412,0.3194744808046178,0.15463091,0.0,0.22904703,0.9069269777542124,1
0.6006912,0.57254905,0.6505102040816326,0.6006912,0.00978321,0.2586378820762023,0.12638016,0.0,0.23015195,0.936893494360196,1
0.7242297,0.15686275,0.8179408482142857,0.7242297,0.012739627,0.1492480546831665,0.11399653,0.0,0.22708702,0.8727202156609616,1
0.5623754,0.5764706,0.6006656568877551,0.5623755,0.013347942,0.46087753510156204,0.12738188,0.0,0.20264591,0.07089916946810604,1
0.7255053,0.25490198,0.7934271364795918,0.7255051,0.011310801,0.7351225917543539,0.1355411,0.0,0.2461874,0.9466830986816182,1
0.60675514,0.1882353,0.6779934630102041,0.6067551,0.01414084,0.04299331216380475,0.16305216,0.0,0.24375495,0.7844016997288286,1
0.53735805,0.34901962,0.6059072066326531,0.5373581,0.010126055,0.20771837836086715,0.08957396,0.0,0.17435257,0.36477356818130313,1
0.6976672,0.64705884,0.8580795599489796,0.6976672,0.009005008,0.7362038064941876,0.07087545,0.0,0.196502,0.6599059376755843,1
0.69825244,0.6509804,0.8356983418367347,0.6982524,0.008623474,0.06942755597871997,0.06011983,0.0,0.18680124,0.7985739000755684,1
0.526912,0.39215687,0.5515983737244898,0.5269119,0.013055873,0.9046043604363967,0.10442013,0.0,0.19735476,0.06648566057765615,1
0.7698557,0.83137256,0.8469188456632653,0.7698557,0.0064739436,0.5020957118761554,0.06586313,0.0,0.18995014,0.9262621608949058,1
0.6477189,0.84313726,0.7584103954081632,0.6477189,0.013261164,0.5290045870286249,0.12301218,0.0,0.22809568,0.06348676182669688,1
0.811466,0.8901961,0.9327566964285714,0.81146586,0.0061199483,0.5791564041556418,0.067351006,0.0,0.17580764,0.6537240679985086,1
0.8402654,0.7921569,0.9889588647959183,0.84026533,0.0062507815,0.6833006842610908,0.040012017,0.0,0.11818825,0.6324528800552979,1
0.6156839,0.85882354,0.6813815369897959,0.61568385,0.010732965,0.42667726322522825,0.10129403,0.0,0.24266545,0.8250961664853703,1
0.6195569,0.76862746,0.6767578125,0.6195569,0.010352604,0.8613022638028283,0.14382191,0.0,0.23714004,0.47152330965021283,1
0.6107198,0.54509807,0.6838727678571429,0.6107198,0.013124756,0.6274415004735514,0.11832109,0.0,0.217281,0.4280726595905371,1
0.78972083,0.14117648,0.8727479272959183,0.7897209,0.011265573,0.3855691739289637,0.12184341,0.0,0.21569902,0.8619227264109017,1
0.7079432,0.60784316,0.8719507334183674,0.7079432,0.006220978,0.6570468661077675,0.091394365,0.0,0.17763695,0.5666706284250046,1
0.5724372,0.2,0.5720862563775511,0.5724372,0.012576696,0.34468875742287075,0.18328364,0.0,0.27166715,0.9643284333947231,1
0.67505145,0.827451,0.7806919642857143,0.6750516,0.0085978145,0.08030514163889835,0.12865825,0.0,0.2075574,0.15083181805931567,1
0.70207113,0.74509805,0.7938456632653061,0.70207113,0.010918038,0.257898739006021,0.100925066,0.0,0.20050777,0.8821140691520496,1
0.6573632,0.72156864,0.8067402742346939,0.65736324,0.011850782,0.8187906691384121,0.11034892,0.0,0.17851053,0.32584643740412433,1
0.66083276,0.83137256,0.7469507334183674,0.66083276,0.01715939,0.5395603103435763,0.13836722,0.0,0.23335503,0.8524231919510202,1
0.6433975,0.83529407,0.6888751594387755,0.6433975,0.01201887,0.8343426410668419,0.106205456,0.0,0.24241458,0.5128748589298849,1
0.73305154,0.8392157,0.8151108099489796,0.7330515,0.012487001,0.4894168125914695,0.10565789,0.0,0.21649908,0.19216869637013778,1
0.7377929,0.8392157,0.8779496173469388,0.7377928,0.013977596,0.44498576036107373,0.10432947,0.0,0.17540607,0.8460724515064257,1
0.62064886,0.56078434,0.7746532206632653,0.62064886,0.010029454,0.4136729406017212,0.10237087,0.0,0.17421044,0.6008941464218716,1
0.703342,0.57254905,0.813117825255102,0.7033422,0.015774332,0.018899196461112155,0.12696171,0.0,0.21243382,0.10145698761257915,1
0.7201363,0.7568628,0.8692203443877551,0.7201363,0.0077625844,0.6382687207991858,0.051914282,0.0,0.18660025,0.3913095887106772,1
0.67528045,0.5686275,0.793586575255102,0.67528033,0.00972639,0.04251553283685883,0.08481674,0.0,0.20061485,0.8205430954135515,1
0.7416168,0.84313726,0.8591358418367347,0.7416168,0.00937724,0.7404694523877748,0.13279492,0.0,0.20044772,0.4823378129891859,1
0.83760303,0.8156863,0.9989038584183674,0.83760315,0.003942983,0.9972530192530642,0.03503706,0.0,0.08592504,0.22233418550813366,1
0.81471354,0.9294117,0.8910036670918368,0.81471354,0.009457976,0.9318760115556185,0.11126622,0.0,0.2017532,0.23471095490989624,1
